longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,valor_real_usd,valor_predicho_usd
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,1,0,0,0,0,472000.0,426285.97
-118.94,35.36,19.0,2714.0,512.0,1823.0,500.0,3.1281,0,1,0,0,0,76200.0,90971.11
-118.15,34.2,52.0,1786.0,306.0,1018.0,322.0,4.1518,0,1,0,0,0,182100.0,243753.81
-118.98,37.64,17.0,3769.0,908.0,1160.0,453.0,3.05,0,1,0,0,0,188900.0,124449.06
-117.24,33.0,16.0,2512.0,356.0,795.0,353.0,7.5975,0,0,0,0,1,369100.0,427448.6
-120.6,37.37,10.0,3075.0,498.0,1368.0,487.0,4.6667,0,1,0,0,0,130100.0,151387.72
-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,4.6563,0,1,0,0,0,162000.0,162114.94
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615,0,0,0,1,0,115200.0,121413.18
-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,0,1,0,0,0,83600.0,100152.86
-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125,0,1,0,0,0,170800.0,162268.66
-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2.7689,0,0,0,0,1,228200.0,216481.4
-117.94,33.82,34.0,1347.0,212.0,676.0,201.0,3.8828,1,0,0,0,0,215400.0,186076.52
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,1,0,0,0,0,225200.0,222156.33
-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063,1,0,0,0,0,202200.0,190473.55
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,1,0,0,0,0,381800.0,384132.2
-118.6,34.09,43.0,2228.0,438.0,960.0,395.0,7.6091,1,0,0,0,0,438500.0,467406.4
-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,1,0,0,0,0,222300.0,152117.5
-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013,1,0,0,0,0,353600.0,319225.47
-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,1,0,0,0,0,318100.0,273679.9
-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,1,0,0,0,0,204400.0,182811.12
-118.08,34.09,32.0,3214.0,718.0,2316.0,751.0,3.7066,1,0,0,0,0,206800.0,194783.25
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,1,0,0,0,0,154900.0,170239.67
-117.35,33.2,23.0,3297.0,728.0,1793.0,622.0,2.5754,0,0,0,0,1,169700.0,154692.75
-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35,1,0,0,0,0,147600.0,150080.4
-117.37,33.97,40.0,1166.0,250.0,976.0,244.0,1.95,0,1,0,0,0,84800.0,88124.06
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,0,1,0,0,0,61200.0,88059.21
-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,0,1,0,0,0,143600.0,164285.1
-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,1,0,0,0,0,134500.0,162992.08
-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,1,0,0,0,0,106200.0,115337.88
-122.21,37.84,44.0,3424.0,597.0,1358.0,597.0,6.0194,0,0,0,1,0,292300.0,320148.9
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,1,0,0,0,0,222400.0,197141.34
-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,0,1,0,0,0,59000.0,76475.086
-121.42,38.49,17.0,13180.0,2444.0,7235.0,2335.0,3.363,0,1,0,0,0,103000.0,120197.78
-119.4,36.55,19.0,3000.0,628.0,2202.0,590.0,2.5141,0,1,0,0,0,67400.0,70842.41
-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,1,0,0,0,0,143400.0,149422.53
-119.36,36.2,33.0,1955.0,398.0,1412.0,397.0,2.25,0,1,0,0,0,51500.0,67046.57
-117.76,33.94,40.0,1092.0,213.0,457.0,190.0,5.1165,1,0,0,0,0,184200.0,237703.2
-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,0,1,0,0,0,76500.0,87271.26
-119.84,36.84,12.0,2396.0,290.0,863.0,258.0,8.7716,0,1,0,0,0,229200.0,237967.03
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,1,0,0,0,0,212500.0,236162.92
-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173,0,1,0,0,0,110800.0,112891.33
-117.14,32.76,35.0,1785.0,493.0,965.0,506.0,2.0792,0,0,0,0,1,160000.0,147590.05
-118.54,34.3,22.0,4423.0,622.0,1995.0,582.0,8.2159,1,0,0,0,0,376200.0,352672.8
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,1,0,0,0,0,201900.0,214334.17
-121.13,36.21,27.0,1476.0,352.0,1156.0,358.0,3.1929,1,0,0,0,0,137900.0,176370.84
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,0,0,0,1,0,114800.0,130974.57
-121.89,39.71,26.0,2741.0,451.0,1217.0,437.0,3.7007,0,1,0,0,0,139200.0,113641.45
-117.55,33.94,30.0,5398.0,926.0,2672.0,864.0,4.4762,0,1,0,0,0,163900.0,176322.12
-117.98,33.84,35.0,984.0,179.0,661.0,199.0,5.0747,1,0,0,0,0,189600.0,178955.4
-120.96,37.64,36.0,60.0,12.0,51.0,14.0,3.625,0,1,0,0,0,67500.0,140352.61
-119.17,34.17,42.0,1411.0,300.0,1295.0,339.0,2.6667,0,0,0,0,1,164900.0,175159.7
-122.41,37.76,52.0,492.0,139.0,316.0,168.0,3.0865,0,0,0,1,0,225000.0,295155.44
-118.01,34.15,32.0,6597.0,1579.0,3689.0,1459.0,3.2377,0,1,0,0,0,184100.0,209703.69
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,1,0,0,0,0,397000.0,333203.47
-117.85,33.77,23.0,5928.0,1204.0,3570.0,1150.0,4.0398,1,0,0,0,0,233100.0,191342.02
-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3.5078,0,1,0,0,0,109000.0,108378.76
-122.47,37.77,52.0,2241.0,443.0,1042.0,377.0,4.1635,0,0,0,1,0,398400.0,346322.0
-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,1.4464,0,1,0,0,0,113200.0,134329.11
-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,0,1,0,0,0,77100.0,82653.84
-121.47,38.55,24.0,979.0,287.0,546.0,291.0,1.186,0,1,0,0,0,67000.0,90989.69
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,1,0,0,0,0,340500.0,367269.12
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,0,1,0,0,0,112500.0,102567.836
-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705,0,0,0,0,1,363500.0,261596.75
-120.8,37.52,13.0,2920.0,481.0,1602.0,490.0,3.9286,0,1,0,0,0,145800.0,136989.97
-119.77,36.86,7.0,4139.0,544.0,1843.0,562.0,8.2737,0,1,0,0,0,193500.0,227467.44
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,0,0,0,0,1,86300.0,102326.164
-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,0,0,0,1,0,500001.0,461431.78
-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3.8703,1,0,0,0,0,137000.0,201250.55
-118.4,34.15,44.0,2515.0,510.0,967.0,484.0,5.0754,1,0,0,0,0,374500.0,430852.56
-124.05,40.85,31.0,2414.0,428.0,1005.0,401.0,3.5156,0,0,0,0,1,143000.0,97727.91
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,0,1,0,0,0,94900.0,94445.77
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,0,0,0,1,0,500000.0,380788.8
-122.1,37.67,34.0,3659.0,897.0,2479.0,903.0,2.9564,0,0,0,1,0,150500.0,172242.3
-118.09,34.17,36.0,2875.0,552.0,1131.0,458.0,4.3083,0,1,0,0,0,269300.0,306359.25
-122.42,37.76,52.0,1494.0,610.0,1630.0,590.0,1.65,0,0,0,1,0,265000.0,205009.75
-117.26,34.13,39.0,3521.0,747.0,2256.0,721.0,2.1375,0,1,0,0,0,87500.0,85016.29
-117.08,32.8,32.0,1587.0,268.0,635.0,249.0,3.375,0,0,0,0,1,178100.0,183511.2
-122.04,37.53,25.0,4458.0,922.0,2998.0,890.0,3.9667,0,0,0,1,0,218500.0,182257.86
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,0,0,0,0,1,238600.0,234288.31
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,0,1,0,0,0,79800.0,100623.8
-119.08,36.09,25.0,1880.0,339.0,1003.0,315.0,2.7298,0,1,0,0,0,103400.0,84850.98
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,0,0,0,1,0,353600.0,363346.38
-122.69,38.32,16.0,3741.0,698.0,1938.0,658.0,4.6324,1,0,0,0,0,183600.0,208741.27
-121.44,38.61,34.0,172.0,38.0,149.0,55.0,2.6442,0,1,0,0,0,55000.0,101390.22
-121.77,36.91,8.0,2715.0,750.0,2580.0,718.0,2.8348,1,0,0,0,0,162000.0,142910.19
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,1,0,0,0,0,310600.0,300774.38
-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,4.4615,1,0,0,0,0,168300.0,174605.1
-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,0.78,0,1,0,0,0,55500.0,66923.17
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,1,0,0,0,0,312400.0,329966.66
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,0,1,0,0,0,165200.0,177479.56
-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,0,0,0,0,1,402900.0,440192.03
-117.37,33.98,43.0,2862.0,772.0,1878.0,675.0,2.1151,0,1,0,0,0,96700.0,99262.766
-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,1,0,0,0,0,181800.0,250859.06
-121.93,37.73,23.0,2564.0,347.0,1043.0,351.0,6.2048,1,0,0,0,0,275000.0,289372.1
-121.62,41.78,40.0,3272.0,663.0,1467.0,553.0,1.7885,0,1,0,0,0,43500.0,60726.77
-121.93,37.27,35.0,1855.0,345.0,985.0,329.0,6.0196,1,0,0,0,0,255100.0,299383.25
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,0,0,0,1,0,376600.0,315494.6
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,0,1,0,0,0,151400.0,95392.43
-117.88,33.84,26.0,1499.0,290.0,755.0,277.0,3.5893,1,0,0,0,0,238500.0,209594.8
-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,0,1,0,0,0,126800.0,128891.086
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,0,0,0,0,1,212500.0,274039.4
-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,0,0,0,1,0,320100.0,327178.2
-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,0,0,0,0,1,276000.0,243998.64
-117.87,33.75,14.0,5526.0,1916.0,6799.0,1796.0,2.6561,1,0,0,0,0,144400.0,182492.12
-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684,1,0,0,0,0,362300.0,335009.25
-119.31,36.39,32.0,2293.0,466.0,1538.0,468.0,1.9342,0,1,0,0,0,68600.0,64269.02
-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,1,0,0,0,0,165400.0,170144.83
-122.31,37.6,34.0,3225.0,726.0,1958.0,656.0,3.6811,0,0,0,1,0,273000.0,258238.12
-118.17,33.78,44.0,2364.0,746.0,3184.0,672.0,1.918,0,0,0,0,1,147500.0,143159.27
-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429,0,0,0,1,0,231600.0,220447.05
-117.31,34.11,41.0,1105.0,257.0,816.0,197.0,1.9375,0,1,0,0,0,64100.0,83244.99
-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,0,1,0,0,0,151400.0,185371.3
-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,0,1,0,0,0,53000.0,80255.67
-122.29,37.97,20.0,3426.0,632.0,1512.0,580.0,4.4911,0,0,0,1,0,227400.0,221409.34
-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856,1,0,0,0,0,432100.0,343626.6
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,0,1,0,0,0,125700.0,130092.34
-121.88,37.37,14.0,6016.0,1404.0,3258.0,1316.0,3.5745,1,0,0,0,0,333700.0,195861.11
-122.68,41.15,32.0,817.0,206.0,224.0,89.0,3.631,0,1,0,0,0,90400.0,89645.33
-119.17,34.17,34.0,2749.0,539.0,2330.0,559.0,4.2137,0,0,0,0,1,185600.0,187048.6
-118.97,37.64,14.0,2284.0,622.0,342.0,137.0,3.0921,0,1,0,0,0,87500.0,116104.53
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,1,0,0,0,0,176000.0,161838.33
-115.22,33.54,18.0,1706.0,397.0,3424.0,283.0,1.625,0,1,0,0,0,53500.0,77013.63
-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,1.6574,1,0,0,0,0,102500.0,130088.945
-121.29,38.13,20.0,3168.0,514.0,1390.0,490.0,5.0,0,1,0,0,0,154800.0,189258.75
-117.25,34.11,30.0,2173.0,560.0,1509.0,486.0,1.4079,0,1,0,0,0,67700.0,83217.62
-121.84,39.72,52.0,1457.0,389.0,802.0,342.0,0.9566,0,1,0,0,0,69000.0,70487.16
-117.11,32.76,28.0,1457.0,397.0,672.0,342.0,1.9799,0,0,0,0,1,122700.0,183081.1
-117.2,34.12,24.0,3532.0,618.0,1681.0,590.0,3.5,0,1,0,0,0,113900.0,123741.945
-120.46,37.3,36.0,3346.0,739.0,2151.0,713.0,2.3095,0,1,0,0,0,68300.0,75448.87
-117.19,32.69,35.0,2921.0,438.0,1042.0,415.0,6.3612,0,0,0,0,1,482700.0,448293.3
-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,0,0,0,1,0,500001.0,346035.34
-117.99,33.77,15.0,2081.0,531.0,1617.0,561.0,3.4955,1,0,0,0,0,160900.0,190388.89
-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,1,0,0,0,0,164500.0,166547.14
-118.26,34.13,25.0,3208.0,1111.0,2843.0,1005.0,2.6673,1,0,0,0,0,218100.0,212173.77
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,1,0,0,0,0,143500.0,136216.72
-122.29,37.51,35.0,3040.0,520.0,1374.0,518.0,6.1004,0,0,0,0,1,426400.0,385347.3
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,1,0,0,0,0,195300.0,250298.23
-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,5.7214,0,1,0,0,0,259400.0,201588.58
-117.32,33.96,19.0,3216.0,666.0,1363.0,629.0,3.7585,0,1,0,0,0,144500.0,159280.69
-122.1,39.47,43.0,1320.0,215.0,512.0,197.0,2.4917,0,1,0,0,0,77100.0,86861.445
-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,1,0,0,0,0,327700.0,206603.67
-118.56,34.2,36.0,1544.0,308.0,891.0,286.0,4.175,1,0,0,0,0,190900.0,208760.95
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,1,0,0,0,0,242100.0,221862.2
-122.42,37.63,46.0,1811.0,337.0,796.0,333.0,3.43,0,0,0,0,1,292900.0,293580.88
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,1,0,0,0,0,187200.0,155820.02
-117.9,33.65,24.0,4496.0,877.0,1928.0,855.0,4.6808,1,0,0,0,0,245500.0,288407.4
-121.25,38.0,21.0,446.0,73.0,182.0,57.0,2.8958,0,1,0,0,0,135000.0,141941.53
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,1,0,0,0,0,500001.0,461809.4
-117.91,33.63,32.0,1901.0,400.0,946.0,418.0,2.7264,1,0,0,0,0,311100.0,210913.06
-121.5,38.59,43.0,88.0,21.0,119.0,19.0,1.725,0,1,0,0,0,67500.0,87440.11
-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,3.0795,1,0,0,0,0,161500.0,186572.25
-117.93,33.93,25.0,2431.0,534.0,1702.0,523.0,3.7933,1,0,0,0,0,184400.0,190959.94
-117.85,33.76,26.0,2312.0,525.0,1273.0,437.0,2.8828,1,0,0,0,0,204700.0,189575.02
-122.02,36.98,35.0,1053.0,263.0,552.0,237.0,2.7125,0,0,0,0,1,217500.0,245010.88
-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049,0,1,0,0,0,192200.0,233804.16
-122.08,37.84,17.0,1320.0,159.0,1722.0,141.0,11.7064,0,0,0,1,0,500001.0,333127.94
-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,1,0,0,0,0,255600.0,251653.19
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,1,0,0,0,0,164000.0,176035.62
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,0,1,0,0,0,374600.0,248244.86
-119.29,36.34,28.0,1440.0,431.0,2178.0,440.0,1.2634,0,1,0,0,0,50600.0,58525.926
-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,0,0,0,0,1,105000.0,100994.13
-117.35,34.17,28.0,1905.0,372.0,1480.0,341.0,2.9844,0,1,0,0,0,79200.0,96316.72
-118.23,34.13,34.0,609.0,149.0,407.0,145.0,4.5766,1,0,0,0,0,185800.0,194964.75
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,0,1,0,0,0,228100.0,152028.78
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,1,0,0,0,0,202900.0,245443.31
-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,1,0,0,0,0,286800.0,301955.75
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,0,1,0,0,0,138500.0,138243.19
-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,0,1,0,0,0,68500.0,88468.43
-116.63,33.89,22.0,1540.0,364.0,610.0,268.0,1.5227,0,1,0,0,0,71000.0,96626.58
-117.87,33.69,4.0,2337.0,768.0,983.0,655.0,3.7174,1,0,0,0,0,275000.0,186768.66
-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,0,0,0,1,0,312500.0,188735.92
-117.79,33.69,15.0,1875.0,316.0,890.0,316.0,6.5783,1,0,0,0,0,244800.0,291773.0
-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,0,1,0,0,0,93800.0,139479.92
-122.51,38.0,17.0,2449.0,536.0,1157.0,543.0,3.9519,0,0,0,1,0,274200.0,215928.44
-120.45,34.95,32.0,1574.0,447.0,1772.0,463.0,1.8625,1,0,0,0,0,90200.0,134722.5
-116.23,33.72,32.0,4981.0,1326.0,3779.0,1186.0,1.7805,0,1,0,0,0,76900.0,73633.93
-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275,0,1,0,0,0,151700.0,158493.11
-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,0,0,0,1,0,175000.0,266581.34
-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,2.3359,1,0,0,0,0,189300.0,155835.31
-118.24,33.9,40.0,1308.0,272.0,901.0,257.0,2.8269,1,0,0,0,0,98000.0,147183.19
-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,1,0,0,0,0,200000.0,184703.25
-117.17,32.74,39.0,3803.0,806.0,1567.0,775.0,3.7039,0,0,0,0,1,361500.0,299015.53
-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,1,0,0,0,0,258300.0,344518.3
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,0,0,0,0,1,496000.0,407996.22
-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,1,0,0,0,0,233000.0,252485.61
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,1,0,0,0,0,113200.0,135800.03
-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,1,0,0,0,0,365700.0,413168.0
-119.35,36.22,32.0,1290.0,304.0,852.0,309.0,1.4429,0,1,0,0,0,54600.0,64658.297
-117.93,33.86,35.0,931.0,181.0,516.0,174.0,5.5867,1,0,0,0,0,182500.0,209144.05
-121.74,36.92,17.0,2648.0,589.0,1193.0,540.0,2.4461,1,0,0,0,0,151700.0,203365.78
-115.53,32.73,14.0,1527.0,325.0,1453.0,332.0,1.735,0,1,0,0,0,61200.0,77950.57
-121.98,37.96,12.0,5048.0,1122.0,2209.0,1014.0,3.1573,0,1,0,0,0,126700.0,158331.17
-120.84,35.37,34.0,3279.0,714.0,1397.0,646.0,2.5552,0,0,0,0,1,200000.0,216773.17
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,0,0,0,1,0,160000.0,140742.81
-122.66,38.81,22.0,852.0,176.0,461.0,142.0,3.4375,0,1,0,0,0,83300.0,115792.57
-118.49,34.25,28.0,4054.0,712.0,2164.0,746.0,5.0,1,0,0,0,0,258000.0,243797.05
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,0,1,0,0,0,55500.0,78114.2
-121.65,36.66,30.0,3745.0,767.0,1762.0,748.0,3.2355,1,0,0,0,0,214200.0,219071.77
-118.27,33.82,28.0,1642.0,434.0,1575.0,420.0,4.1292,1,0,0,0,0,201900.0,193088.38
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,1,0,0,0,0,318700.0,321597.94
-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,1,0,0,0,0,279200.0,245081.27
-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,0,1,0,0,0,142600.0,126999.37
-119.32,36.31,21.0,2309.0,424.0,1047.0,453.0,2.9886,0,1,0,0,0,87500.0,100452.125
-117.58,33.89,14.0,1731.0,404.0,1269.0,351.0,2.3654,0,1,0,0,0,107900.0,131093.05
-118.47,34.03,31.0,2642.0,681.0,1303.0,625.0,3.5987,1,0,0,0,0,340500.0,336529.88
-121.92,37.45,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,1,0,0,0,0,252200.0,192924.88
-118.25,34.06,52.0,174.0,66.0,249.0,57.0,1.7763,1,0,0,0,0,312500.0,142441.11
-122.07,37.95,39.0,2199.0,388.0,1025.0,385.0,4.5893,0,0,0,1,0,190000.0,175644.14
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,1,0,0,0,0,327300.0,280257.84
-122.82,38.61,41.0,2720.0,501.0,987.0,364.0,4.0294,1,0,0,0,0,201700.0,227552.06
-121.23,40.29,21.0,3229.0,667.0,1501.0,582.0,2.1524,0,1,0,0,0,77100.0,86387.375
-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,0,1,0,0,0,201000.0,296103.06
-118.35,34.32,52.0,102.0,29.0,54.0,32.0,1.9875,1,0,0,0,0,191700.0,179252.19
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,0,0,0,1,0,340000.0,267872.72
-122.05,37.95,20.0,563.0,107.0,246.0,123.0,5.4482,0,0,0,1,0,190800.0,226479.0
-119.03,35.41,37.0,1761.0,443.0,911.0,365.0,2.0331,0,1,0,0,0,53200.0,78544.14
-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,0,1,0,0,0,101700.0,101406.0
-117.86,33.85,17.0,1131.0,236.0,622.0,244.0,4.9306,1,0,0,0,0,158500.0,222212.84
-119.02,35.38,48.0,346.0,92.0,129.0,63.0,1.1875,0,1,0,0,0,63800.0,84780.9
-118.09,33.92,35.0,1994.0,419.0,1491.0,428.0,3.7383,1,0,0,0,0,166200.0,175844.47
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375,0,0,0,0,1,395000.0,313926.94
-117.81,33.77,31.0,4624.0,624.0,1852.0,635.0,7.2392,1,0,0,0,0,334600.0,337694.62
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,1,0,0,0,0,228600.0,245238.1
-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,1,0,0,0,0,115400.0,141105.52
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,1,0,0,0,0,55000.0,133438.55
-118.17,34.01,30.0,1228.0,358.0,1603.0,323.0,3.0225,1,0,0,0,0,130800.0,155577.52
-121.94,38.38,25.0,182.0,48.0,71.0,52.0,1.0208,0,1,0,0,0,78600.0,95866.016
-119.28,35.5,28.0,3107.0,782.0,3260.0,738.0,1.6944,0,1,0,0,0,58600.0,74387.305
-119.71,36.8,17.0,2056.0,366.0,1259.0,367.0,3.9338,0,1,0,0,0,84700.0,97870.01
-120.2,39.12,15.0,2146.0,361.0,197.0,76.0,4.1316,0,1,0,0,0,200000.0,193938.0
-118.2,33.94,45.0,1570.0,328.0,1321.0,300.0,3.7361,1,0,0,0,0,171800.0,157058.08
-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,0,0,0,1,0,362800.0,365371.72
-118.25,34.11,43.0,2222.0,635.0,1817.0,606.0,2.7466,1,0,0,0,0,208900.0,206752.11
-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,1,0,0,0,0,111000.0,150499.75
-118.31,34.09,42.0,1951.0,846.0,2500.0,813.0,1.5195,1,0,0,0,0,218200.0,216512.44
-118.55,34.21,33.0,3910.0,838.0,2097.0,810.0,3.8247,1,0,0,0,0,208700.0,242965.7
-118.43,34.17,42.0,777.0,102.0,284.0,113.0,11.2093,1,0,0,0,0,500001.0,460084.8
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,1,0,0,0,0,170300.0,144114.34
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,1,0,0,0,0,82300.0,119257.44
-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,1,0,0,0,0,185700.0,202899.53
-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,0,1,0,0,0,212500.0,148251.44
-119.4,36.04,39.0,915.0,199.0,580.0,175.0,1.8894,0,1,0,0,0,112500.0,67726.46
-121.54,38.49,6.0,9104.0,1535.0,3759.0,1481.0,5.1442,0,1,0,0,0,174500.0,188454.52
-121.0,37.8,13.0,4030.0,744.0,2248.0,766.0,3.6107,0,1,0,0,0,141300.0,138512.69
-118.44,34.01,43.0,1408.0,246.0,651.0,240.0,4.5795,1,0,0,0,0,400000.0,291266.3
-118.36,34.09,33.0,3463.0,1170.0,1845.0,1134.0,2.0205,1,0,0,0,0,243800.0,353094.38
-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,0,0,0,0,1,319000.0,297284.56
-117.6,33.86,23.0,2949.0,473.0,1671.0,477.0,5.195,0,1,0,0,0,161000.0,204757.83
-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,1,0,0,0,0,500001.0,344537.66
